63484, 18694, 9686.93831, 32.037609955
63984, 15464, 9686.93831, 26.956396054
64486, 14514, 9686.93831, 24.963601884
64990, 11455, 9686.93831, 19.803932639
65496, 18010, 9686.93831, 30.932564956
66004, 18200, 9686.93831, 31.540671179
66514, 13488, 9689.121676, 23.196231063
67026, 16452, 9686.93831, 28.448499793
67540, 16072, 9686.93831, 27.626528538
68056, 18504, 9686.93831, 32.028413031
68574, 15958, 9686.93831, 27.965689205
69094, 19150, 9686.93831, 33.089745928
69616, 16110, 9686.93831, 27.65228281
70140, 16642, 9686.93831, 28.758635435
70666, 13507, 9686.93831, 23.410482028
71194, 16224, 9686.93831, 28.19085982
71724, 12766, 9686.93831, 21.968141856
72256, 17478, 9686.93831, 30.100833185
72790, 14932, 9686.93831, 25.889245905
73326, 17155, 9690.714415, 29.447441226
73864, 14685, 9686.93831, 25.438667549
74404, 13906, 9686.93831, 23.921221381
74946, 14001, 9686.93831, 24.244105426
75490, 19530, 9686.93831, 33.476344857
76036, 14799, 9686.93831, 25.710204149
76584, 15331, 9686.93831, 26.351396477
77134, 18466, 9686.93831, 31.89166008
77686, 14970, 9686.93831, 25.778787221
78240, 13564, 9686.93831, 23.090488711
78796, 14552, 9686.93831, 25.178892797
79354, 14818, 9686.93831, 25.261375837
79914, 15160, 9686.93831, 26.254906301
80476, 16566, 9686.93831, 28.488099781
81040, 15806, 9690.714415, 27.409604324
81606, 15977, 9686.93831, 27.462294913
82174, 11531, 9686.93831, 19.149805314
82744, 14058, 9687.519614, 24.321111728
83316, 13963, 9686.93831, 24.141555427
83890, 14780, 9686.93831, 25.627997432
84466, 18447, 9686.93831, 31.908326226
85044, 14495, 9686.93831, 24.78746115
85624, 14077, 9686.93831, 23.993871199
86206, 14970, 9686.93831, 25.563737266
86790, 14001, 9686.93831, 24.161820219
87376, 14058, 9686.93831, 24.390024139
87964, 12443, 9686.93831, 21.463843914
88554, 15540, 9686.93831, 27.011430739
89146, 13241, 9686.93831, 22.564192316
89740, 14609, 9686.93831, 25.307537931
90336, 12443, 9686.93831, 21.396610345
90934, 13184, 9686.93831, 22.712878782
91534, 11930, 9686.93831, 20.563943289
92136, 17877, 9686.93831, 30.914313494
